timestamp,open,high,low,close,volume
2024-01-01T08:42:00Z,64992.035424,65187.011530,64569.690695,64763.982643,1126.00
2024-01-01T08:43:00Z,64942.112021,65136.938357,64515.060188,64709.187751,1129.00
2024-01-01T08:44:00Z,64892.530982,65087.208575,64458.159971,64652.116320,1132.00
2024-01-01T08:45:00Z,64843.585541,65038.116297,64399.413681,64593.193260,1135.00
2024-01-01T08:46:00Z,64795.565173,64989.951868,64339.356170,64532.955035,1138.00
2024-01-01T08:47:00Z,64748.753881,64943.000143,64278.628080,64472.044213,1141.00
2024-01-01T08:48:00Z,64703.428521,64897.538806,64217.967601,64411.201205,1144.00
2024-01-01T08:49:00Z,64659.857156,64853.836727,64158.199554,64351.253314,1147.00
2024-01-01T08:50:00Z,64618.297478,64812.152371,64100.221982,64293.101286,1150.00
2024-01-01T08:51:00Z,64578.995282,64772.732268,64044.990493,64237.703604,1153.00
2024-01-01T08:52:00Z,64542.183010,64735.809559,63993.500655,64186.058831,1156.00
2024-01-01T08:53:00Z,64508.078378,64701.602613,63946.768783,64139.186342,1159.00
2024-01-01T08:54:00Z,64476.883090,64670.313740,63905.811503,64098.105821,1162.00
2024-01-01T08:55:00Z,64448.781643,64642.127988,63871.624509,64063.815957,1165.00
2024-01-01T08:56:00Z,64423.940235,64617.212055,63845.160942,64037.272761,1168.00
2024-01-01T08:57:00Z,64402.505784,64595.713301,63827.309855,64019.367958,1171.00
2024-01-01T08:58:00Z,64384.605058,64577.758873,63818.875206,64010.907930,1174.00
2024-01-01T08:59:00Z,64370.343928,64563.454960,63820.555850,64012.593631,1177.00
2024-01-01T09:00:00Z,64359.806736,64552.886156,63832.926939,64025.001945,1180.00
2024-01-01T09:01:00Z,64353.055803,64546.114970,63856.423179,64048.568885,1183.00
2024-01-01T09:02:00Z,64350.131054,64543.181448,63891.324297,64083.575022,1186.00
2024-01-01T09:03:00Z,64351.049789,64544.102938,63937.743082,64130.133482,1189.00
2024-01-01T09:04:00Z,64355.806572,64548.873992,63995.616279,64188.180822,1192.00
2024-01-01T09:05:00Z,64364.373271,64557.466391,64064.698594,64257.471007,1195.00
2024-01-01T09:06:00Z,64376.699221,64569.829319,64144.559977,64337.572695,1198.00
2024-01-01T09:07:00Z,64392.711524,64621.153531,64199.533389,64427.869921,1201.00
2024-01-01T09:08:00Z,64412.315477,64721.148959,64219.078531,64527.566260,1204.00
2024-01-01T09:09:00Z,64435.395139,64829.599512,64242.088954,64635.692435,1207.00
2024-01-01T09:10:00Z,64461.814012,64945.370648,64268.428570,64751.117296,1210.00
2024-01-01T09:11:00Z,64491.415847,65067.179700,64297.941599,64872.562014,1213.00
2024-01-01T09:12:00Z,64524.025572,65193.613125,64330.453495,64998.617274,1216.00
2024-01-01T09:13:00Z,64559.450325,65323.146483,64365.771974,65127.763194,1219.00
2024-01-01T09:14:00Z,64597.480596,65454.166807,64403.688154,65258.391632,1222.00
2024-01-01T09:15:00Z,64637.891465,65584.996993,64443.977790,65388.830501,1225.00
2024-01-01T09:16:00Z,64680.443931,65713.921774,64486.402599,65517.369665,1228.00
2024-01-01T09:17:00Z,64724.886329,65839.214820,64530.711670,65642.287956,1231.00
2024-01-01T09:18:00Z,64770.955816,65959.166469,64576.642949,65761.880826,1234.00
2024-01-01T09:19:00Z,64818.379926,66072.111601,64623.924786,65874.488136,1237.00
2024-01-01T09:20:00Z,64866.878181,66176.457130,64672.277547,65978.521565,1240.00
2024-01-01T09:21:00Z,64916.163751,66270.708614,64721.415260,66072.491140,1243.00
2024-01-01T09:22:00Z,64965.945149,66353.495484,64771.047314,66155.030393,1246.00
2024-01-01T09:23:00Z,65015.927956,66423.594433,64820.880172,66224.919674,1249.00
2024-01-01T09:24:00Z,65065.816561,66479.950507,64870.619111,66281.107185,1252.00
2024-01-01T09:25:00Z,65115.315910,66521.695519,64919.969963,66322.727337,1255.00
2024-01-01T09:26:00Z,65164.133254,66548.163424,64968.640854,66349.116076,1258.00
2024-01-01T09:27:00Z,65211.979873,66558.902366,65016.343933,66359.822897,1261.00
2024-01-01T09:28:00Z,65258.572792,66553.683160,65062.797074,66354.619302,1264.00
2024-01-01T09:29:00Z,65303.636449,66532.504049,65107.725540,66333.503539,1267.00
2024-01-01T09:30:00Z,65346.904326,66495.591634,65150.863613,66296.701530,1270.00
2024-01-01T09:31:00Z,65388.120527,66443.397945,65191.956166,66244.663953,1273.00
2024-01-01T09:32:00Z,65427.041289,66376.593712,65230.760165,66178.059534,1276.00
2024-01-01T09:33:00Z,65463.436425,66296.057945,65267.046116,66097.764651,1279.00
2024-01-01T09:34:00Z,65497.090686,66202.864001,65300.599414,66004.849453,1282.00
2024-01-01T09:35:00Z,65527.805032,66098.262407,65331.221617,65900.560724,1285.00
2024-01-01T09:36:00Z,65555.397811,65983.660731,65358.731617,65786.301826,1288.00
2024-01-01T09:37:00Z,65579.705832,65860.600887,65382.966714,65663.610057,1291.00
2024-01-01T09:38:00Z,65600.585332,65797.387088,65337.529472,65534.131867,1294.00
2024-01-01T09:39:00Z,65617.912826,65814.766564,65203.397567,65399.596356,1297.00
2024-01-01T09:40:00Z,65631.585832,65828.480590,65066.002192,65261.787555,1300.00
2024-01-01T09:41:00Z,65641.523487,65838.448058,64927.148430,65122.515978,1303.00
2024-01-01T09:42:00Z,65647.667016,65844.610018,64788.639205,64983.589975,1306.00
2024-01-01T09:43:00Z,65649.980086,65846.930026,64652.247026,64846.787388,1309.00
2024-01-01T09:44:00Z,65648.449016,65845.394363,64519.686535,64713.828019,1312.00
2024-01-01T09:45:00Z,65643.082860,65840.012109,64392.588370,64586.347413,1315.00
2024-01-01T09:46:00Z,65633.913357,65830.815097,64272.474776,64465.872393,1318.00
2024-01-01T09:47:00Z,65620.994736,65817.857721,64160.737405,64353.798801,1321.00
2024-01-01T09:48:00Z,65604.403402,65801.216612,64058.617683,64251.371798,1324.00
2024-01-01T09:49:00Z,65584.237480,65780.990192,63967.190064,64159.669071,1327.00
2024-01-01T09:50:00Z,65560.616235,65757.298084,63887.348450,64079.587212,1330.00
2024-01-01T09:51:00Z,65533.679370,65730.280408,63819.795979,64011.831473,1333.00
2024-01-01T09:52:00Z,65503.586195,65700.096954,63765.038326,63956.909053,1336.00
2024-01-01T09:53:00Z,65470.514690,65666.926234,63723.380594,63915.125972,1339.00
2024-01-01T09:54:00Z,65434.660447,65630.964428,63694.927789,63886.587551,1342.00
2024-01-01T09:55:00Z,65396.235516,65592.424222,63679.588821,63871.202429,1345.00
2024-01-01T09:56:00Z,65355.467152,65551.533554,63677.083907,63868.689976,1348.00
2024-01-01T09:57:00Z,65312.596469,65508.534259,63686.955152,63878.590925,1351.00
2024-01-01T09:58:00Z,65267.877015,65463.680646,63708.580091,63900.280934,1354.00
2024-01-01T09:59:00Z,65221.573272,65417.237992,63741.187844,63932.986805,1357.00
2024-01-01T10:00:00Z,65173.959090,65369.480967,63783.877554,63975.804969,1360.00
2024-01-01T10:01:00Z,65125.316072,65320.692020,63835.638691,64027.721856,1363.00
2024-01-01T10:02:00Z,65075.931904,65271.159700,63895.372801,64087.635708,1366.00
2024-01-01T10:03:00Z,65026.098657,65221.176953,63961.916255,64154.379393,1369.00
2024-01-01T10:04:00Z,64976.111056,65171.039389,64034.063507,64226.743739,1372.00
2024-01-01T10:05:00Z,64926.264740,65121.043534,64110.590422,64303.500925,1375.00
2024-01-01T10:06:00Z,64876.854512,65071.485075,64190.277181,64383.427464,1378.00
2024-01-01T10:07:00Z,64828.172596,65022.657114,64271.930334,64465.326313,1381.00
2024-01-01T10:08:00Z,64780.506909,64974.848430,64354.403561,64548.047704,1384.00
2024-01-01T10:09:00Z,64734.139358,64928.341776,64436.616756,64630.508281,1387.00
2024-01-01T10:10:00Z,64689.344171,64905.843325,64495.276138,64711.708200,1390.00
2024-01-01T10:11:00Z,64646.386278,64985.118124,64452.447119,64790.745887,1393.00
2024-01-01T10:12:00Z,64605.519742,65061.430671,64411.703183,64866.830180,1396.00
2024-01-01T10:13:00Z,64566.986258,65134.107563,64373.285300,64939.289694,1399.00
2024-01-01T10:14:00Z,64531.013723,65202.601970,64337.420682,65007.579232,1402.00
2024-01-01T10:15:00Z,64497.814886,65266.497061,64304.321442,65071.283211,1405.00
2024-01-01T10:16:00Z,64467.586094,65325.506414,64274.183336,65130.116066,1408.00
2024-01-01T10:17:00Z,64440.506127,65379.471469,64247.184609,65183.919710,1411.00
2024-01-01T10:18:00Z,64416.735142,65428.356135,64223.484937,65232.658160,1414.00
2024-01-01T10:19:00Z,64396.413727,65472.238744,64203.224486,65276.409515,1417.00
2024-01-01T10:20:00Z,64379.662068,65511.301585,64186.523082,65315.355518,1420.00
2024-01-01T10:21:00Z,64366.579238,65545.818298,64173.479500,65349.768991,1423.00
2024-01-01T10:22:00Z,64357.242612,65576.139471,64164.170884,65379.999473,1426.00
2024-01-01T10:23:00Z,64351.707409,65602.676789,64158.652287,65406.457417,1429.00
2024-01-01T10:24:00Z,64350.006366,65625.886146,64156.956347,65429.597354,1432.00
2024-01-01T10:25:00Z,64352.149542,65646.250129,64159.093094,65449.900428,1435.00
2024-01-01T10:26:00Z,64358.124264,65664.260294,64165.049891,65467.856724,1438.00
2024-01-01T10:27:00Z,64367.895194,65680.399662,64174.791509,65483.947818,1441.00
2024-01-01T10:28:00Z,64381.404546,65695.125864,64188.260332,65498.629974,1444.00
2024-01-01T10:29:00Z,64398.572421,65708.855320,64205.376704,65512.318364,1447.00
2024-01-01T10:30:00Z,64419.297285,65721.948835,64226.039393,65525.372717,1450.00
2024-01-01T10:31:00Z,64443.456565,65734.698965,64250.126196,65538.084711,1453.00
2024-01-01T10:32:00Z,64470.907379,65747.319431,64277.494657,65550.667428,1456.00
2024-01-01T10:33:00Z,64501.487374,65759.936857,64307.982912,65563.247116,1459.00
2024-01-01T10:34:00Z,64535.015694,65772.585022,64341.410647,65575.857450,1462.00
2024-01-01T10:35:00Z,64571.294044,65785.201768,64377.580162,65588.436458,1465.00
2024-01-01T10:36:00Z,64610.107865,65797.628651,64416.277542,65600.826173,1468.00
2024-01-01T10:37:00Z,64651.227603,65809.613359,64457.273920,65612.775034,1471.00
2024-01-01T10:38:00Z,64694.410066,65820.814839,64500.326835,65623.943010,1474.00
2024-01-01T10:39:00Z,64739.399861,65830.811050,64545.181661,65633.909322,1477.00
2024-01-01T10:40:00Z,64785.930909,65839.109161,64591.573116,65642.182613,1480.00
2024-01-01T10:41:00Z,64833.728013,65845.157981,64639.226829,65648.213341,1483.00
2024-01-01T10:42:00Z,64882.508490,65848.362341,64687.860965,65651.408116,1486.00
2024-01-01T10:43:00Z,64931.983841,65848.099122,64737.187889,65651.145685,1489.00
2024-01-01T10:44:00Z,64981.861456,65843.734554,64786.915871,65646.794171,1492.00
2024-01-01T10:45:00Z,65031.846346,65834.642407,64836.750807,65637.729220,1495.00
2024-01-01T10:46:00Z,65081.642889,65820.222658,64886.397961,65623.352600,1498.00
2024-01-01T10:47:00Z,65130.956577,65799.920197,64935.563707,65603.110865,1501.00
2024-01-01T10:48:00Z,65179.495755,65773.243150,64983.957268,65576.513609,1504.00
2024-01-01T10:49:00Z,65226.973352,65739.780378,65031.292432,65543.150926,1507.00
2024-01-01T10:50:00Z,65273.108574,65699.217739,65077.289248,65502.709610,1510.00
2024-01-01T10:51:00Z,65317.628565,65651.352708,65121.675679,65454.987744,1513.00
2024-01-01T10:52:00Z,65360.270024,65596.107007,65164.189214,65399.907285,1516.00
2024-01-01T10:53:00Z,65400.780759,65596.983101,65141.511750,65337.524323,1519.00
2024-01-01T10:54:00Z,65438.921178,65635.237942,65072.232641,65268.036751,1522.00
2024-01-01T10:55:00Z,65474.465712,65670.889109,64996.213721,65191.789088,1525.00
2024-01-01T10:56:00Z,65507.204140,65703.725753,64913.946489,65109.274312,1528.00
2024-01-01T10:57:00Z,65536.942840,65733.553669,64826.069172,65021.132570,1531.00
2024-01-01T10:58:00Z,65563.505930,65760.196447,64733.362297,64928.146737,1534.00
2024-01-01T10:59:00Z,65586.736309,65783.496517,64636.741124,64831.234828,1537.00
2024-01-01T11:00:00Z,65606.496587,65803.316076,64537.245045,64731.439363,1540.00
2024-01-01T11:01:00Z,65622.669897,65819.537906,64436.024076,64629.913817,1543.00
2024-01-01T11:02:00Z,65635.160586,65832.066068,64334.322675,64527.906394,1546.00
2024-01-01T11:03:00Z,65643.894781,65840.826466,64233.461137,64426.741361,1549.00
2024-01-01T11:04:00Z,65648.820827,65845.767289,64134.814909,64327.798304,1552.00
2024-01-01T11:05:00Z,65649.909588,65846.859317,64039.792173,64232.489642,1555.00
2024-01-01T11:06:00Z,65647.154627,65844.096091,63949.810130,64142.236841,1558.00
2024-01-01T11:07:00Z,65640.572236,65837.493953,63866.270407,64058.445744,1561.00
2024-01-01T11:08:00Z,65630.201346,65827.091950,63790.534067,63982.481511,1564.00
2024-01-01T11:09:00Z,65616.103292,65812.951602,63723.896695,63915.643626,1567.00
2024-01-01T11:10:00Z,65598.361454,65795.156538,63667.564048,63859.141472,1570.00
2024-01-01T11:11:00Z,65577.080760,65773.812003,63622.628739,63814.070952,1573.00
2024-01-01T11:12:00Z,65552.387072,65749.044233,63590.048437,63781.392614,1576.00
2024-01-01T11:13:00Z,65524.426432,65720.999711,63570.626002,63761.911738,1579.00
2024-01-01T11:14:00Z,65493.364207,65689.844299,63564.991987,63756.260769,1582.00
2024-01-01T11:15:00Z,65459.384106,65655.762258,63573.589842,63764.884495,1585.00
2024-01-01T11:16:00Z,65422.687096,65618.955157,63596.664173,63788.028258,1588.00
2024-01-01T11:17:00Z,65383.490212,65579.640683,63634.252290,63825.729478,1591.00
2024-01-01T11:18:00Z,65342.025274,65538.051350,63686.179251,63877.812689,1594.00
2024-01-01T11:19:00Z,65298.537516,65494.433129,63752.056555,63943.888220,1597.00
2024-01-01T11:20:00Z,65253.284134,65449.043987,63831.284522,64023.354586,1600.00
2024-01-01T11:21:00Z,65206.532769,65402.152367,63923.058380,64115.404593,1603.00
2024-01-01T11:22:00Z,65158.559918,65354.035598,64026.377978,64219.035083,1606.00
2024-01-01T11:23:00Z,65109.649306,65304.978254,64140.060979,64333.060160,1609.00
2024-01-01T11:24:00Z,65060.090201,65255.270472,64262.759332,64456.127715,1612.00
2024-01-01T11:25:00Z,65010.175708,65205.206236,64392.978736,64586.738953,1615.00
2024-01-01T11:26:00Z,64960.201034,65155.081637,64529.100784,64723.270595,1618.00
2024-01-01T11:27:00Z,64910.461740,65105.193126,64669.407388,64863.999386,1621.00
2024-01-01T11:28:00Z,64861.251998,65202.149843,64666.668242,65007.128457,1624.00
2024-01-01T11:29:00Z,64812.862844,65346.267545,64618.424256,65150.815099,1627.00
2024-01-01T11:30:00Z,64765.580465,65489.079037,64571.283724,65293.199439,1630.00
2024-01-01T11:31:00Z,64719.684500,65628.730814,64525.525447,65432.433513,1633.00
2024-01-01T11:32:00Z,64675.446389,65763.410357,64481.420050,65566.710227,1636.00
2024-01-01T11:33:00Z,64633.127767,65891.374536,64439.228384,65694.291661,1639.00
2024-01-01T11:34:00Z,64592.978917,66010.976855,64399.199980,65813.536246,1642.00
2024-01-01T11:35:00Z,64555.237287,66120.693064,64361.571575,65922.924292,1645.00
2024-01-01T11:36:00Z,64520.126092,66219.144682,64326.565714,66021.081437,1648.00
2024-01-01T11:37:00Z,64487.852988,66305.119996,64294.389429,66106.799598,1651.00
2024-01-01T11:38:00Z,64458.608846,66377.592201,64265.233019,66179.055036,1654.00
2024-01-01T11:39:00Z,64432.566622,66435.734324,64239.268922,66237.023254,1657.00
2024-01-01T11:40:00Z,64409.880337,66478.930712,64216.650696,66280.090441,1660.00
2024-01-01T11:41:00Z,64390.684163,66506.784878,64197.512110,66307.861294,1663.00
2024-01-01T11:42:00Z,64375.091630,66519.123580,64181.966355,66320.163091,1666.00
2024-01-01T11:43:00Z,64363.194957,66515.997103,64170.105373,66317.045965,1669.00
2024-01-01T11:44:00Z,64355.064504,66497.675732,64161.999311,66298.779394,1672.00
2024-01-01T11:45:00Z,64350.748356,66464.642549,64157.696111,66265.845014,1675.00
2024-01-01T11:46:00Z,64350.272039,66417.582680,64157.221223,66218.925903,1678.00
2024-01-01T11:47:00Z,64353.638371,66357.369235,64160.577456,66158.892557,1681.00
2024-01-01T11:48:00Z,64360.827443,66285.046230,64167.744961,66086.785872,1684.00
2024-01-01T11:49:00Z,64371.796736,66201.808824,64178.681346,66003.797431,1687.00
2024-01-01T11:50:00Z,64386.481376,66108.981269,64193.321932,65911.247527,1690.00
2024-01-01T11:51:00Z,64404.794514,66007.993000,64211.580130,65810.561316,1693.00
2024-01-01T11:52:00Z,64426.627841,65900.353324,64233.347958,65703.243593,1696.00
2024-01-01T11:53:00Z,64451.852230,65787.625199,64258.496674,65590.852641,1699.00
2024-01-01T11:54:00Z,64480.318499,65671.398594,64286.877543,65474.973673,1702.00
2024-01-01T11:55:00Z,64511.858290,65553.263932,64318.322715,65357.192355,1705.00
2024-01-01T11:56:00Z,64546.285069,65434.786111,64352.646214,65239.068904,1708.00
2024-01-01T11:57:00Z,64583.395228,65317.479569,64389.645043,65122.113229,1711.00
2024-01-01T11:58:00Z,64622.969290,65202.784866,64429.100382,65007.761581,1714.00
2024-01-01T11:59:00Z,64664.773202,65092.047167,64470.778882,64897.355102,1717.00
