timestamp,open,high,low,close,volume
2024-01-01T09:01:00Z,0.178208,0.178743,0.176833,0.177365,1183.00
2024-01-01T09:02:00Z,0.178200,0.178735,0.176930,0.177462,1186.00
2024-01-01T09:03:00Z,0.178203,0.178738,0.177058,0.177591,1189.00
2024-01-01T09:04:00Z,0.178216,0.178751,0.177219,0.177752,1192.00
2024-01-01T09:05:00Z,0.178240,0.178775,0.177410,0.177944,1195.00
2024-01-01T09:06:00Z,0.178274,0.178809,0.177631,0.178166,1198.00
2024-01-01T09:07:00Z,0.178318,0.178951,0.177783,0.178416,1201.00
2024-01-01T09:08:00Z,0.178373,0.179228,0.177837,0.178692,1204.00
2024-01-01T09:09:00Z,0.178436,0.179528,0.177901,0.178991,1207.00
2024-01-01T09:10:00Z,0.178510,0.179849,0.177974,0.179311,1210.00
2024-01-01T09:11:00Z,0.178592,0.180186,0.178056,0.179647,1213.00
2024-01-01T09:12:00Z,0.178682,0.180536,0.178146,0.179996,1216.00
2024-01-01T09:13:00Z,0.178780,0.180895,0.178244,0.180354,1219.00
2024-01-01T09:14:00Z,0.178885,0.181258,0.178349,0.180716,1222.00
2024-01-01T09:15:00Z,0.178997,0.181620,0.178460,0.181077,1225.00
2024-01-01T09:16:00Z,0.179115,0.181977,0.178578,0.181433,1228.00
2024-01-01T09:17:00Z,0.179238,0.182324,0.178700,0.181779,1231.00
2024-01-01T09:18:00Z,0.179366,0.182656,0.178828,0.182110,1234.00
2024-01-01T09:19:00Z,0.179497,0.182969,0.178959,0.182422,1237.00
2024-01-01T09:20:00Z,0.179631,0.183258,0.179092,0.182710,1240.00
2024-01-01T09:21:00Z,0.179768,0.183519,0.179229,0.182970,1243.00
2024-01-01T09:22:00Z,0.179906,0.183748,0.179366,0.183199,1246.00
2024-01-01T09:23:00Z,0.180044,0.183942,0.179504,0.183392,1249.00
2024-01-01T09:24:00Z,0.180182,0.184098,0.179642,0.183548,1252.00
2024-01-01T09:25:00Z,0.180319,0.184214,0.179778,0.183663,1255.00
2024-01-01T09:26:00Z,0.180455,0.184287,0.179913,0.183736,1258.00
2024-01-01T09:27:00Z,0.180587,0.184317,0.180045,0.183766,1261.00
2024-01-01T09:28:00Z,0.180716,0.184303,0.180174,0.183751,1264.00
2024-01-01T09:29:00Z,0.180841,0.184244,0.180298,0.183693,1267.00
2024-01-01T09:30:00Z,0.180961,0.184142,0.180418,0.183591,1270.00
2024-01-01T09:31:00Z,0.181075,0.183997,0.180532,0.183447,1273.00
2024-01-01T09:32:00Z,0.181183,0.183812,0.180639,0.183262,1276.00
2024-01-01T09:33:00Z,0.181283,0.183589,0.180740,0.183040,1279.00
2024-01-01T09:34:00Z,0.181377,0.183331,0.180832,0.182783,1282.00
2024-01-01T09:35:00Z,0.181462,0.183041,0.180917,0.182494,1285.00
2024-01-01T09:36:00Z,0.181538,0.182724,0.180993,0.182177,1288.00
2024-01-01T09:37:00Z,0.181605,0.182383,0.181061,0.181838,1291.00
2024-01-01T09:38:00Z,0.181663,0.182208,0.180935,0.181479,1294.00
2024-01-01T09:39:00Z,0.181711,0.182256,0.180563,0.181107,1297.00
2024-01-01T09:40:00Z,0.181749,0.182294,0.180183,0.180725,1300.00
2024-01-01T09:41:00Z,0.181777,0.182322,0.179798,0.180339,1303.00
2024-01-01T09:42:00Z,0.181794,0.182339,0.179415,0.179955,1306.00
2024-01-01T09:43:00Z,0.181800,0.182345,0.179037,0.179576,1309.00
2024-01-01T09:44:00Z,0.181796,0.182341,0.178670,0.179208,1312.00
2024-01-01T09:45:00Z,0.181781,0.182326,0.178318,0.178855,1315.00
2024-01-01T09:46:00Z,0.181755,0.182301,0.177985,0.178521,1318.00
2024-01-01T09:47:00Z,0.181720,0.182265,0.177676,0.178211,1321.00
2024-01-01T09:48:00Z,0.181674,0.182219,0.177393,0.177927,1324.00
2024-01-01T09:49:00Z,0.181618,0.182163,0.177140,0.177673,1327.00
2024-01-01T09:50:00Z,0.181552,0.182097,0.176919,0.177451,1330.00
2024-01-01T09:51:00Z,0.181478,0.182022,0.176732,0.177264,1333.00
2024-01-01T09:52:00Z,0.181395,0.181939,0.176580,0.177111,1336.00
2024-01-01T09:53:00Z,0.181303,0.181847,0.176465,0.176996,1339.00
2024-01-01T09:54:00Z,0.181204,0.181747,0.176386,0.176917,1342.00
2024-01-01T09:55:00Z,0.181097,0.181641,0.176343,0.176874,1345.00
2024-01-01T09:56:00Z,0.180984,0.181527,0.176337,0.176867,1348.00
2024-01-01T09:57:00Z,0.180866,0.181408,0.176364,0.176895,1351.00
2024-01-01T09:58:00Z,0.180742,0.181284,0.176424,0.176955,1354.00
2024-01-01T09:59:00Z,0.180614,0.181155,0.176514,0.177045,1357.00
2024-01-01T10:00:00Z,0.180482,0.181023,0.176632,0.177164,1360.00
2024-01-01T10:01:00Z,0.180347,0.180888,0.176776,0.177308,1363.00
2024-01-01T10:02:00Z,0.180210,0.180751,0.176941,0.177473,1366.00
2024-01-01T10:03:00Z,0.180072,0.180612,0.177125,0.177658,1369.00
2024-01-01T10:04:00Z,0.179934,0.180474,0.177325,0.177859,1372.00
2024-01-01T10:05:00Z,0.179796,0.180335,0.177537,0.178071,1375.00
2024-01-01T10:06:00Z,0.179659,0.180198,0.177758,0.178293,1378.00
2024-01-01T10:07:00Z,0.179524,0.180063,0.177984,0.178519,1381.00
2024-01-01T10:08:00Z,0.179392,0.179930,0.178212,0.178748,1384.00
2024-01-01T10:09:00Z,0.179264,0.179802,0.178440,0.178977,1387.00
2024-01-01T10:10:00Z,0.179140,0.179739,0.178602,0.179202,1390.00
2024-01-01T10:11:00Z,0.179021,0.179959,0.178484,0.179421,1393.00
2024-01-01T10:12:00Z,0.178908,0.180170,0.178371,0.179631,1396.00
2024-01-01T10:13:00Z,0.178801,0.180371,0.178264,0.179832,1399.00
2024-01-01T10:14:00Z,0.178701,0.180561,0.178165,0.180021,1402.00
2024-01-01T10:15:00Z,0.178609,0.180738,0.178074,0.180197,1405.00
2024-01-01T10:16:00Z,0.178526,0.180901,0.177990,0.180360,1408.00
2024-01-01T10:17:00Z,0.178451,0.181051,0.177915,0.180509,1411.00
2024-01-01T10:18:00Z,0.178385,0.181186,0.177850,0.180644,1414.00
2024-01-01T10:19:00Z,0.178329,0.181308,0.177794,0.180765,1417.00
2024-01-01T10:20:00Z,0.178282,0.181416,0.177747,0.180873,1420.00
2024-01-01T10:21:00Z,0.178246,0.181511,0.177711,0.180969,1423.00
2024-01-01T10:22:00Z,0.178220,0.181595,0.177685,0.181052,1426.00
2024-01-01T10:23:00Z,0.178205,0.181669,0.177670,0.181126,1429.00
2024-01-01T10:24:00Z,0.178200,0.181733,0.177665,0.181190,1432.00
2024-01-01T10:25:00Z,0.178206,0.181790,0.177671,0.181246,1435.00
2024-01-01T10:26:00Z,0.178222,0.181839,0.177688,0.181296,1438.00
2024-01-01T10:27:00Z,0.178250,0.181884,0.177715,0.181340,1441.00
2024-01-01T10:28:00Z,0.178287,0.181925,0.177752,0.181381,1444.00
2024-01-01T10:29:00Z,0.178335,0.181963,0.177800,0.181419,1447.00
2024-01-01T10:30:00Z,0.178392,0.181999,0.177857,0.181455,1450.00
2024-01-01T10:31:00Z,0.178459,0.182035,0.177923,0.181490,1453.00
2024-01-01T10:32:00Z,0.178535,0.182069,0.177999,0.181525,1456.00
2024-01-01T10:33:00Z,0.178620,0.182104,0.178084,0.181560,1459.00
2024-01-01T10:34:00Z,0.178712,0.182139,0.178176,0.181595,1462.00
2024-01-01T10:35:00Z,0.178813,0.182174,0.178276,0.181630,1465.00
2024-01-01T10:36:00Z,0.178920,0.182209,0.178384,0.181664,1468.00
2024-01-01T10:37:00Z,0.179034,0.182242,0.178497,0.181697,1471.00
2024-01-01T10:38:00Z,0.179154,0.182273,0.178616,0.181728,1474.00
2024-01-01T10:39:00Z,0.179278,0.182301,0.178741,0.181755,1477.00
2024-01-01T10:40:00Z,0.179407,0.182324,0.178869,0.181778,1480.00
2024-01-01T10:41:00Z,0.179540,0.182340,0.179001,0.181795,1483.00
2024-01-01T10:42:00Z,0.179675,0.182349,0.179136,0.181804,1486.00
2024-01-01T10:43:00Z,0.179812,0.182349,0.179272,0.181803,1489.00
2024-01-01T10:44:00Z,0.179950,0.182336,0.179410,0.181791,1492.00
2024-01-01T10:45:00Z,0.180088,0.182311,0.179548,0.181766,1495.00
2024-01-01T10:46:00Z,0.180226,0.182271,0.179685,0.181726,1498.00
2024-01-01T10:47:00Z,0.180363,0.182215,0.179822,0.181670,1501.00
2024-01-01T10:48:00Z,0.180497,0.182141,0.179956,0.181596,1504.00
2024-01-01T10:49:00Z,0.180629,0.182049,0.180087,0.181504,1507.00
2024-01-01T10:50:00Z,0.180756,0.181936,0.180214,0.181392,1510.00
2024-01-01T10:51:00Z,0.180880,0.181804,0.180337,0.181260,1513.00
2024-01-01T10:52:00Z,0.180998,0.181651,0.180455,0.181107,1516.00
2024-01-01T10:53:00Z,0.181110,0.181653,0.180392,0.180935,1519.00
2024-01-01T10:54:00Z,0.181215,0.181759,0.180200,0.180742,1522.00
2024-01-01T10:55:00Z,0.181314,0.181858,0.179990,0.180531,1525.00
2024-01-01T10:56:00Z,0.181405,0.181949,0.179762,0.180303,1528.00
2024-01-01T10:57:00Z,0.181487,0.182031,0.179518,0.180059,1531.00
2024-01-01T10:58:00Z,0.181560,0.182105,0.179262,0.179801,1534.00
2024-01-01T10:59:00Z,0.181625,0.182170,0.178994,0.179533,1537.00
2024-01-01T11:00:00Z,0.181680,0.182225,0.178719,0.179256,1540.00
2024-01-01T11:01:00Z,0.181724,0.182269,0.178438,0.178975,1543.00
2024-01-01T11:02:00Z,0.181759,0.182304,0.178157,0.178693,1546.00
2024-01-01T11:03:00Z,0.181783,0.182328,0.177877,0.178413,1549.00
2024-01-01T11:04:00Z,0.181797,0.182342,0.177604,0.178139,1552.00
2024-01-01T11:05:00Z,0.181800,0.182345,0.177341,0.177875,1555.00
2024-01-01T11:06:00Z,0.181792,0.182337,0.177092,0.177625,1558.00
2024-01-01T11:07:00Z,0.181774,0.182319,0.176860,0.177393,1561.00
2024-01-01T11:08:00Z,0.181745,0.182290,0.176651,0.177182,1564.00
2024-01-01T11:09:00Z,0.181706,0.182251,0.176466,0.176997,1567.00
2024-01-01T11:10:00Z,0.181657,0.182202,0.176310,0.176841,1570.00
2024-01-01T11:11:00Z,0.181598,0.182143,0.176186,0.176716,1573.00
2024-01-01T11:12:00Z,0.181530,0.182074,0.176096,0.176625,1576.00
2024-01-01T11:13:00Z,0.181452,0.181997,0.176042,0.176571,1579.00
2024-01-01T11:14:00Z,0.181366,0.181910,0.176026,0.176556,1582.00
2024-01-01T11:15:00Z,0.181272,0.181816,0.176050,0.176580,1585.00
2024-01-01T11:16:00Z,0.181171,0.181714,0.176114,0.176644,1588.00
2024-01-01T11:17:00Z,0.181062,0.181605,0.176218,0.176748,1591.00
2024-01-01T11:18:00Z,0.180947,0.181490,0.176362,0.176892,1594.00
2024-01-01T11:19:00Z,0.180827,0.181369,0.176544,0.177075,1597.00
2024-01-01T11:20:00Z,0.180701,0.181244,0.176764,0.177295,1600.00
2024-01-01T11:21:00Z,0.180572,0.181114,0.177018,0.177550,1603.00
2024-01-01T11:22:00Z,0.180439,0.180980,0.177304,0.177837,1606.00
2024-01-01T11:23:00Z,0.180304,0.180845,0.177619,0.178153,1609.00
2024-01-01T11:24:00Z,0.180166,0.180707,0.177958,0.178494,1612.00
2024-01-01T11:25:00Z,0.180028,0.180568,0.178319,0.178856,1615.00
2024-01-01T11:26:00Z,0.179890,0.180429,0.178696,0.179234,1618.00
2024-01-01T11:27:00Z,0.179752,0.180291,0.179085,0.179623,1621.00
2024-01-01T11:28:00Z,0.179616,0.180560,0.179077,0.180020,1624.00
2024-01-01T11:29:00Z,0.179482,0.180959,0.178943,0.180418,1627.00
2024-01-01T11:30:00Z,0.179351,0.181354,0.178813,0.180812,1630.00
2024-01-01T11:31:00Z,0.179224,0.181741,0.178686,0.181198,1633.00
2024-01-01T11:32:00Z,0.179101,0.182114,0.178564,0.181569,1636.00
2024-01-01T11:33:00Z,0.178984,0.182468,0.178447,0.181923,1639.00
2024-01-01T11:34:00Z,0.178873,0.182800,0.178336,0.182253,1642.00
2024-01-01T11:35:00Z,0.178768,0.183103,0.178232,0.182556,1645.00
2024-01-01T11:36:00Z,0.178671,0.183376,0.178135,0.182828,1648.00
2024-01-01T11:37:00Z,0.178582,0.183614,0.178046,0.183065,1651.00
2024-01-01T11:38:00Z,0.178501,0.183815,0.177965,0.183265,1654.00
2024-01-01T11:39:00Z,0.178429,0.183976,0.177893,0.183426,1657.00
2024-01-01T11:40:00Z,0.178366,0.184096,0.177831,0.183545,1660.00
2024-01-01T11:41:00Z,0.178313,0.184173,0.177778,0.183622,1663.00
2024-01-01T11:42:00Z,0.178269,0.184207,0.177735,0.183656,1666.00
2024-01-01T11:43:00Z,0.178237,0.184198,0.177702,0.183647,1669.00
2024-01-01T11:44:00Z,0.178214,0.184147,0.177679,0.183597,1672.00
2024-01-01T11:45:00Z,0.178202,0.184056,0.177667,0.183505,1675.00
2024-01-01T11:46:00Z,0.178201,0.183926,0.177666,0.183375,1678.00
2024-01-01T11:47:00Z,0.178210,0.183759,0.177675,0.183209,1681.00
2024-01-01T11:48:00Z,0.178230,0.183559,0.177695,0.183010,1684.00
2024-01-01T11:49:00Z,0.178260,0.183328,0.177726,0.182780,1687.00
2024-01-01T11:50:00Z,0.178301,0.183071,0.177766,0.182523,1690.00
2024-01-01T11:51:00Z,0.178352,0.182791,0.177817,0.182245,1693.00
2024-01-01T11:52:00Z,0.178412,0.182493,0.177877,0.181947,1696.00
2024-01-01T11:53:00Z,0.178482,0.182181,0.177947,0.181636,1699.00
2024-01-01T11:54:00Z,0.178561,0.181859,0.178025,0.181315,1702.00
2024-01-01T11:55:00Z,0.178648,0.181532,0.178112,0.180989,1705.00
2024-01-01T11:56:00Z,0.178744,0.181204,0.178207,0.180662,1708.00
2024-01-01T11:57:00Z,0.178846,0.180879,0.178310,0.180338,1711.00
2024-01-01T11:58:00Z,0.178956,0.180562,0.178419,0.180021,1714.00
2024-01-01T11:59:00Z,0.179072,0.180255,0.178534,0.179716,1717.00
